,Hex,Red,Green,Blue,Hue,Saturation,Value,Label
718,#BB3385,0.7333333333333333,0.2,0.5215686274509804,0.9045084971874737,0.7272727272727272,0.7333333333333333,5
719,#AA4069,0.6666666666666666,0.25098039215686274,0.4117647058823529,0.9602524267262201,0.6235294117647059,0.6666666666666666,41
720,#3CB371,0.23529411764705882,0.7019607843137254,0.44313725490196076,0.08066471602728803,0.664804469273743,0.7019607843137254,39
721,#80DAEB,0.5019607843137255,0.8549019607843137,0.9215686274509803,0.00759612349389599,0.4553191489361702,0.9215686274509804,97
722,#7B68EE,0.4823529411764706,0.40784313725490196,0.9333333333333333,0.32081602522734964,0.5630252100840336,0.9333333333333333,158
723,#C9DC87,0.788235294117647,0.8627450980392157,0.5294117647058824,0.6461858523613684,0.3863636363636364,0.8627450980392157,174
724,#00FA9A,0.0,0.9803921568627451,0.6039215686274509,0.03974757327377981,1.0,0.9803921568627451,120
725,#674C47,0.403921568627451,0.2980392156862745,0.2784313725490196,0.9938441702975689,0.3106796116504854,0.403921568627451,111
726,#48D1CC,0.2823529411764706,0.8196078431372549,0.8,0.00030458649045211894,0.6555023923444976,0.8196078431372549,127
727,#79443B,0.4745098039215686,0.26666666666666666,0.23137254901960785,0.9938441702975689,0.512396694214876,0.4745098039215686,111
728,#D9603B,0.8509803921568627,0.3764705882352941,0.23137254901960785,0.9851478631379982,0.7281105990783411,0.8509803921568627,87
729,#C71585,0.7803921568627451,0.08235294117647059,0.5215686274509804,0.894005376803361,0.8944723618090453,0.7803921568627452,176
730,#F8B878,0.9725490196078431,0.7215686274509804,0.47058823529411764,0.9330127018922194,0.5161290322580645,0.9725490196078431,154
731,#F8DE7E,0.9725490196078431,0.8705882352941177,0.49411764705882355,0.8409991800312493,0.4919354838709677,0.9725490196078431,16
732,#FDBCB4,0.9921568627450981,0.7372549019607844,0.7058823529411764,0.996273075820661,0.2885375494071146,0.9921568627450981,141
733,#0A7E8C,0.0392156862745098,0.49411764705882355,0.5490196078431373,0.002739052315863355,0.9285714285714286,0.5490196078431373,167
734,#9C7C38,0.611764705882353,0.48627450980392156,0.2196078431372549,0.8773547901113861,0.6410256410256411,0.611764705882353,179
735,#E4007C,0.8941176470588235,0.0,0.48627450980392156,0.919335283972712,1.0,0.8941176470588237,71
736,#7ED4E6,0.49411764705882355,0.8313725490196078,0.9019607843137255,0.2061073738537635,0.4521739130434783,0.9019607843137256,97
737,#8DD9CC,0.5529411764705883,0.8509803921568627,0.8,0.11142701927151455,0.3502304147465437,0.8509803921568627,88
738,#8B72BE,0.5450980392156862,0.44705882352941173,0.7450980392156863,0.41317591116653485,0.4,0.7450980392156863,0
739,#210837,0.12941176470588234,0.03137254901960784,0.21568627450980393,0.12264520988861399,0.8545454545454547,0.21568627450980393,135
740,#4D8C57,0.30196078431372547,0.5490196078431373,0.3411764705882353,0.17860619515673032,0.45000000000000007,0.5490196078431373,85
741,#ACBF60,0.6745098039215687,0.7490196078431373,0.3764705882352941,0.6545084971874737,0.4973821989528796,0.7490196078431373,46
742,#D982B5,0.8509803921568627,0.5098039215686274,0.7098039215686275,0.9095760221444957,0.40092165898617516,0.8509803921568627,119
743,#E58E73,0.8980392156862745,0.5647058823529412,0.45098039215686275,0.9829629131445341,0.49781659388646293,0.8980392156862746,130
744,#A55353,0.0,0.3254901960784314,0.3254901960784314,0.0170370868554659,1.0,0.3254901960784314,13
745,#FFEB00,1.0,0.9215686274509803,0.0,0.786788218175523,1.0,1.0,168
746,#ECB176,0.6509803921568628,0.22745098039215686,0.4745098039215686,0.22040354826462671,0.6506024096385543,0.6509803921568628,41
747,#702670,0.4392156862745098,0.14901960784313725,0.4392156862745098,0.75,0.6607142857142857,0.4392156862745098,173
748,#191970,0.09803921568627451,0.09803921568627451,0.4392156862745098,0.24999999999999978,0.7767857142857143,0.4392156862745098,32
749,#004953,0.0,0.28627450980392155,0.3254901960784314,0.003726924179338953,1.0,0.3254901960784314,13
750,#FFC40C,1.0,0.7686274509803921,0.047058823529411764,0.8535533905932737,0.9529411764705882,1.0,4
751,#FDFFF5,0.9921568627450981,1.0,0.9607843137254902,0.6545084971874737,0.039215686274509776,1.0,86
752,#FFDAE9,1.0,0.8549019607843137,0.9137254901960784,0.9567727288213005,0.14509803921568631,1.0,45
753,#E3F988,0.8901960784313725,0.9764705882352941,0.5333333333333333,0.6545084971874737,0.4538152610441767,0.9764705882352941,156
754,#36747D,0.21176470588235294,0.4549019607843137,0.49019607843137253,0.0048659656292148745,0.5680000000000001,0.49019607843137253,2
755,#F5E050,0.9607843137254902,0.8627450980392157,0.3137254901960784,0.8078307376628291,0.673469387755102,0.9607843137254902,51
756,#3EB489,0.24313725490196078,0.7058823529411764,0.5372549019607843,0.03640807271660634,0.6555555555555556,0.7058823529411765,131
757,#F5FFFA,0.9607843137254902,1.0,0.9803921568627451,0.06698729810778065,0.039215686274509776,1.0,86
758,#98FF98,0.596078431372549,1.0,0.596078431372549,0.2500000000000001,0.403921568627451,1.0,112
759,#BBB477,0.7333333333333333,0.7058823529411764,0.4666666666666667,0.7938926261462366,0.3636363636363636,0.7333333333333333,76
760,#FFE4E1,1.0,0.8941176470588235,0.8823529411764706,0.9972609476841366,0.11764705882352944,1.0,45
761,#FAEBD7,0.9803921568627451,0.9215686274509803,0.8431372549019608,0.9145187862775208,0.13999999999999996,0.9803921568627451,53
762,#967117,0.5882352941176471,0.44313725490196076,0.09019607843137255,0.8656768508095852,0.8466666666666667,0.5882352941176471,50
763,#73A9C2,0.45098039215686275,0.6627450980392157,0.7607843137254902,0.027240712200341632,0.4072164948453608,0.7607843137254902,21
764,#AE0C00,0.6823529411764706,0.047058823529411764,0.0,0.9987820251299121,1.0,0.6823529411764706,26
765,#8A9A5B,0.5411764705882353,0.6039215686274509,0.3568627450980392,0.6294095225512604,0.40909090909090906,0.6039215686274509,73
766,#30BA8F,0.18823529411764706,0.7294117647058823,0.5607843137254902,0.027240712200341577,0.7419354838709677,0.7294117647058823,131
767,#997A8D,0.6,0.4784313725490196,0.5529411764705883,0.8993177550236464,0.20261437908496727,0.6,94
768,#18453B,0.09411764705882353,0.27058823529411763,0.23137254901960785,0.012814967607382433,0.6521739130434783,0.27058823529411763,13
769,#306030,0.18823529411764706,0.3764705882352941,0.18823529411764706,0.2500000000000001,0.5,0.3764705882352941,107
770,#C54B8C,0.7725490196078432,0.29411764705882354,0.5490196078431373,0.9240240480782129,0.6192893401015228,0.7725490196078433,54
771,#828E84,0.5098039215686274,0.5568627450980392,0.5176470588235293,0.17860619515673032,0.08450704225352122,0.5568627450980392,94
772,#FFDB58,1.0,0.8588235294117647,0.34509803921568627,0.8409991800312493,0.6549019607843137,1.0,51
773,#317873,0.19215686274509802,0.47058823529411764,0.45098039215686275,0.0012179748700879012,0.5916666666666667,0.47058823529411764,2
774,#D65282,0.8392156862745098,0.32156862745098036,0.5098039215686274,0.9635919272833937,0.616822429906542,0.8392156862745098,54
775,#AD4379,0.6784313725490196,0.2627450980392157,0.4745098039215686,0.9285836503510561,0.6127167630057804,0.6784313725490196,41
776,#F6ADC6,0.9647058823529412,0.6784313725490196,0.7764705882352941,0.9667902132486008,0.2967479674796748,0.9647058823529412,66
777,#2A8000,0.16470588235294117,0.5019607843137255,0.0,0.41317591116653485,1.0,0.5019607843137255,30
778,#FADA5E,0.9803921568627451,0.8549019607843137,0.3686274509803922,0.8345653031794291,0.624,0.9803921568627451,51
779,#FFDEAD,1.0,0.8705882352941177,0.6784313725490196,0.9045084971874737,0.3215686274509804,1.0,3
780,#000080,0.0,0.0,0.5019607843137255,0.24999999999999978,1.0,0.5019607843137255,83
781,#9457EB,0.580392156862745,0.3411764705882353,0.9215686274509803,0.4564221286261709,0.6297872340425532,0.9215686274509804,158
782,#FFA343,1.0,0.6392156862745098,0.2627450980392157,0.9285836503510562,0.7372549019607844,1.0,65
783,#FE4164,0.996078431372549,0.2549019607843137,0.39215686274509803,0.990813591723832,0.7440944881889765,0.996078431372549,58
784,#39FF14,0.22352941176470587,1.0,0.0784313725490196,0.32081602522734987,0.9215686274509804,1.0,72
785,#214FC6,0.12941176470588234,0.30980392156862746,0.7764705882352941,0.13432314919041471,0.8333333333333335,0.7764705882352942,11
786,#D7837F,0.8431372549019608,0.5137254901960784,0.4980392156862745,0.9993147673772869,0.4093023255813954,0.8431372549019608,92
787,#727472,0.44705882352941173,0.4549019607843137,0.44705882352941173,0.2500000000000001,0.017241379310344765,0.4549019607843138,29
788,#A4DDED,0.6431372549019607,0.8666666666666667,0.9294117647058824,0.012814967607382377,0.30801687763713076,0.9294117647058824,100
789,#059033,0.0196078431372549,0.5647058823529412,0.2,0.11697777844051105,0.9652777777777778,0.5647058823529412,25
790,#E9FFDB,0.9137254901960784,1.0,0.8588235294117647,0.43906532829742634,0.14117647058823535,1.0,53
791,#4F42B5,0.30980392156862746,0.2588235294117647,0.7098039215686275,0.3046344357553631,0.6353591160220994,0.7098039215686275,11
792,#0077BE,0.0,0.4666666666666667,0.7450980392156863,0.03640807271660629,1.0,0.7450980392156863,31
793,#48BF91,0.2823529411764706,0.7490196078431373,0.5686274509803921,0.03974757327377981,0.6230366492146597,0.7490196078431373,131
794,#CC7722,0.8,0.4666666666666667,0.13333333333333333,0.9330127018922194,0.8333333333333335,0.8,15
795,#008000,0.0,0.5019607843137255,0.0,0.2500000000000001,1.0,0.5019607843137255,166
796,#FD5240,0.9921568627450981,0.32156862745098036,0.25098039215686274,0.9972609476841366,0.7470355731225297,0.9921568627450981,58
797,#43302E,0.2627450980392157,0.18823529411764706,0.1803921568627451,0.9972609476841366,0.31343283582089554,0.2627450980392157,63
798,#CFB53B,0.8117647058823529,0.7098039215686275,0.23137254901960785,0.8280295144952536,0.714975845410628,0.8117647058823529,128
799,#563C5C,0.33725490196078434,0.23529411764705882,0.3607843137254902,0.6627840772285781,0.34782608695652173,0.3607843137254902,173
800,#FDF5E6,0.9921568627450981,0.9607843137254902,0.9019607843137255,0.8885729807284855,0.09090909090909093,0.9921568627450981,86
801,#796878,0.4745098039215686,0.40784313725490196,0.47058823529411764,0.7795964517353735,0.14049586776859502,0.4745098039215686,29
802,#673147,0.403921568627451,0.19215686274509802,0.2784313725490196,0.9567727288213005,0.5242718446601942,0.403921568627451,173
803,#867E36,0.5254901960784314,0.49411764705882355,0.21176470588235294,0.7938926261462366,0.5970149253731343,0.5254901960784314,17
804,#C08081,0.7529411764705882,0.5019607843137255,0.5058823529411764,0.9999238475781956,0.3333333333333333,0.7529411764705882,10
805,#848482,0.5176470588235293,0.5176470588235293,0.5098039215686274,0.75,0.015151515151515312,0.5176470588235295,94
806,#808000,0.5019607843137255,0.5019607843137255,0.0,0.75,1.0,0.5019607843137255,164
807,#6B8E23,0.4196078431372549,0.5568627450980392,0.13725490196078433,0.5868240888334653,0.7535211267605634,0.5568627450980392,103
808,#3C341F,0.23529411764705882,0.20392156862745098,0.12156862745098039,0.8656768508095852,0.4833333333333334,0.23529411764705882,63
809,#9AB973,0.6039215686274509,0.7254901960784313,0.45098039215686275,0.526167978121472,0.37837837837837834,0.7254901960784313,148
810,#353839,0.20784313725490194,0.2196078431372549,0.22352941176470587,0.017037086855465844,0.07017543859649122,0.22352941176470592,63
811,#B784A7,0.7176470588235294,0.5176470588235293,0.6549019607843137,0.877354790111386,0.27868852459016386,0.7176470588235294,153
812,#FF7F00,1.0,0.4980392156862745,0.0,0.9330127018922194,1.0,1.0,47
813,#FF7538,1.0,0.4588235294117647,0.2196078431372549,0.9755282581475768,0.7803921568627452,1.0,117
814,#FF5800,1.0,0.34509803921568627,0.0,0.9667902132486008,1.0,1.0,55
815,#FB9902,0.984313725490196,0.6,0.00784313725490196,0.9045084971874737,0.9920318725099603,0.984313725490196,143
816,#FFA500,1.0,0.6470588235294118,0.0,0.8885729807284855,1.0,1.0,143
817,#FF9F00,1.0,0.6235294117647059,0.0,0.8993177550236464,1.0,1.0,143
818,#FF4500,1.0,0.27058823529411763,0.0,0.9806308479691594,1.0,1.0,55
819,#FA5B3D,0.9803921568627451,0.3568627450980392,0.2392156862745098,0.9924038765061041,0.756,0.9803921568627451,117
820,#F8D568,0.9725490196078431,0.8352941176470589,0.40784313725490196,0.8535533905932737,0.5806451612903226,0.9725490196078431,174
821,#DA70D6,0.8549019607843137,0.4392156862745098,0.8392156862745098,0.7649596321166023,0.4862385321100917,0.8549019607843137,68
822,#F2BDCD,0.9490196078431372,0.7411764705882353,0.803921568627451,0.9755282581475768,0.21900826446280985,0.9490196078431372,141
823,#FB4F14,0.984313725490196,0.30980392156862746,0.0784313725490196,0.9829629131445341,0.9203187250996016,0.984313725490196,55
824,#654321,0.396078431372549,0.2627450980392157,0.12941176470588234,0.9330127018922194,0.6732673267326732,0.39607843137254906,23
825,#414A4C,0.2549019607843137,0.2901960784313725,0.2980392156862745,0.009186408276168012,0.1447368421052632,0.2980392156862745,6
826,#FF6E4A,1.0,0.43137254901960786,0.2901960784313725,0.9890738003669028,0.7098039215686274,1.0,117
827,#002147,0.0,0.12941176470588234,0.2784313725490196,0.07597595192178697,1.0,0.2784313725490196,32
828,#990000,0.6,0.0,0.0,1.0,1.0,0.6,110
829,#1CA9C9,0.10980392156862745,0.6627450980392157,0.788235294117647,0.009186408276168012,0.8606965174129354,0.7882352941176471,106
830,#006600,0.0,0.4,0.0,0.2500000000000001,1.0,0.4,62
831,#273BE2,0.15294117647058825,0.23137254901960785,0.8862745098039215,0.20610737385376338,0.827433628318584,0.8862745098039215,144
832,#682860,0.40784313725490196,0.1568627450980392,0.3764705882352941,0.8078307376628293,0.6153846153846154,0.40784313725490196,173
833,#BCD4E6,0.7372549019607844,0.8313725490196078,0.9019607843137255,0.05060297685041654,0.18260869565217389,0.9019607843137256,100
834,#AFEEEE,0.6862745098039216,0.9333333333333333,0.9333333333333333,0.0,0.2647058823529412,0.9333333333333333,7
835,#987654,0.596078431372549,0.4627450980392157,0.32941176470588235,0.9330127018922194,0.4473684210526316,0.596078431372549,179
836,#AF4035,0.6862745098039216,0.25098039215686274,0.20784313725490194,0.9980973490458728,0.6971428571428571,0.6862745098039216,91
837,#9BC4E2,0.6078431372549019,0.7686274509803921,0.8862745098039215,0.046846106481674976,0.3141592920353983,0.8862745098039215,56
838,#DDADAF,0.8666666666666667,0.6784313725490196,0.6862745098039216,0.9996954135095479,0.21719457013574658,0.8666666666666667,115
839,#DA8A67,0.8549019607843137,0.5411764705882353,0.403921568627451,0.9755282581475768,0.5275229357798165,0.8549019607843137,130
840,#ABCDEF,0.6705882352941176,0.803921568627451,0.9372549019607843,0.0669872981077807,0.2845188284518829,0.9372549019607843,100
841,#87D3F8,0.5294117647058824,0.8274509803921568,0.9725490196078431,0.030153689607045786,0.45564516129032256,0.9725490196078431,97
842,#E6BE8A,0.9019607843137255,0.7450980392156863,0.5411764705882353,0.9145187862775208,0.4,0.9019607843137256,154
843,#EEE8AA,0.9333333333333333,0.9098039215686274,0.6666666666666666,0.786788218175523,0.28571428571428575,0.9333333333333333,3
844,#98FB98,0.596078431372549,0.984313725490196,0.596078431372549,0.2500000000000001,0.3944223107569721,0.984313725490196,112
845,#DCD0FF,0.8627450980392157,0.8156862745098039,1.0,0.3705904774487397,0.1843137254901961,1.0,165
846,#F984E5,0.9764705882352941,0.5176470588235293,0.8980392156862745,0.8213938048432696,0.4698795180722891,0.9764705882352941,155
847,#FF99CC,1.0,0.6,0.8,0.9330127018922192,0.4,1.0,66
848,#FADADD,0.9803921568627451,0.8549019607843137,0.8666666666666667,0.9972609476841366,0.128,0.9803921568627451,45
849,#DDA0DD,0.8666666666666667,0.6274509803921569,0.8666666666666667,0.75,0.27601809954751133,0.8666666666666667,175
850,#DB7093,0.8588235294117647,0.4392156862745098,0.5764705882352941,0.9698463103929542,0.4885844748858448,0.8588235294117647,119
851,#96DED1,0.5882352941176471,0.8705882352941177,0.8196078431372549,0.009186408276168012,0.3243243243243243,0.8705882352941177,88
852,#C9C0BB,0.788235294117647,0.7529411764705882,0.7333333333333333,0.9667902132486008,0.06965174129353237,0.7882352941176471,115
853,#ECEBBD,0.9254901960784314,0.9215686274509803,0.7411764705882353,0.7575190374550271,0.19915254237288135,0.9254901960784314,171
854,#BC987E,0.7372549019607844,0.596078431372549,0.49411764705882355,0.953153893518325,0.3297872340425532,0.7372549019607844,147
855,#AFEEEE,0.6862745098039216,0.9333333333333333,0.9333333333333333,0.0,0.2647058823529412,0.9333333333333333,7
856,#CC99FF,0.8,0.6,1.0,0.4999999999999999,0.4,1.0,175
857,#DB7093,0.8588235294117647,0.4392156862745098,0.5764705882352941,0.9698463103929542,0.4885844748858448,0.8588235294117647,119
858,#6F9940,0.5098039215686274,0.5568627450980392,0.5176470588235293,0.5174497483512506,0.08450704225352122,0.5568627450980392,94
859,#78184A,0.47058823529411764,0.09411764705882353,0.2901960784313725,0.9285836503510561,0.8,0.47058823529411764,95
860,#009B7D,0.0,0.6078431372549019,0.49019607843137253,0.010926199633097156,1.0,0.6078431372549019,82
861,#FFEFD5,1.0,0.9372549019607843,0.8352941176470589,0.8993177550236464,0.16470588235294117,1.0,53
862,#E63E62,0.9019607843137255,0.24313725490196078,0.38431372549019605,0.9871850323926176,0.7304347826086957,0.9019607843137256,58
863,#50C878,0.3137254901960784,0.7843137254901961,0.47058823529411764,0.11697777844051105,0.6,0.7843137254901962,39
864,#D998A0,0.8509803921568627,0.596078431372549,0.6274509803921569,0.996273075820661,0.2995391705069124,0.8509803921568627,170
865,#AEC6CF,0.6823529411764706,0.7764705882352941,0.8117647058823529,0.019369152030840553,0.15942028985507245,0.8117647058823529,100
866,#836953,0.5098039215686274,0.4117647058823529,0.3254901960784314,0.9414737964294635,0.3615384615384615,0.5098039215686274,17
867,#CFCFC4,0.8117647058823529,0.8117647058823529,0.7686274509803921,0.75,0.05314009661835743,0.8117647058823529,115
868,#77DD77,0.4666666666666667,0.8666666666666667,0.4666666666666667,0.2500000000000001,0.46153846153846156,0.8666666666666667,151
869,#F49AC2,0.9568627450980391,0.6039215686274509,0.7607843137254902,0.9455032620941839,0.3688524590163935,0.9568627450980393,66
870,#FFB347,1.0,0.7019607843137254,0.2784313725490196,0.909576022144496,0.7215686274509804,1.0,128
871,#DEA5A4,0.8705882352941177,0.6470588235294118,0.6431372549019607,0.9999238475781956,0.2612612612612612,0.8705882352941177,170
872,#B39EB5,0.7019607843137254,0.6196078431372549,0.7098039215686275,0.7113091308703499,0.1270718232044199,0.7098039215686275,153
873,#FF6961,1.0,0.4117647058823529,0.3803921568627451,0.9993147673772869,0.6196078431372549,1.0,24
874,#CB99C9,0.796078431372549,0.6,0.788235294117647,0.7649596321166023,0.24630541871921183,0.7960784313725491,18
875,#FDFD96,0.9921568627450981,0.9921568627450981,0.5882352941176471,0.75,0.40711462450592883,0.9921568627450981,156
876,#800080,0.5019607843137255,0.0,0.5019607843137255,0.75,1.0,0.5019607843137255,59
877,#536878,0.3254901960784314,0.40784313725490196,0.47058823529411764,0.05060297685041654,0.3083333333333333,0.47058823529411764,124
878,#FFE5B4,1.0,0.8980392156862745,0.7058823529411764,0.8885729807284855,0.2941176470588235,1.0,3
879,#FFCBA4,1.0,0.796078431372549,0.6431372549019607,0.9493970231495835,0.35686274509803917,1.0,3
880,#FFCC99,1.0,0.8,0.6,0.9330127018922194,0.4,1.0,3
881,#FFDAB9,1.0,0.8549019607843137,0.7254901960784313,0.9414737964294635,0.27450980392156865,1.0,3
882,#FADFAD,0.9803921568627451,0.8745098039215686,0.6784313725490196,0.8885729807284855,0.30799999999999994,0.9803921568627451,3
883,#D1E231,0.8196078431372549,0.8862745098039215,0.19215686274509802,0.7033683215379001,0.7831858407079646,0.8862745098039215,98
884,#EAE0C8,0.9176470588235294,0.8784313725490196,0.7843137254901961,0.8715724127386971,0.14529914529914528,0.9176470588235295,171
885,#88D8C0,0.5333333333333333,0.8470588235294118,0.7529411764705882,0.024471741852423234,0.3703703703703704,0.8470588235294118,88
886,#B768A2,0.7176470588235294,0.40784313725490196,0.6352941176470588,0.8596699001693254,0.4316939890710383,0.7176470588235294,119
887,#E6E200,0.9019607843137255,0.8862745098039215,0.0,0.7575190374550271,1.0,0.9019607843137256,81
888,#CCCCFF,0.8,0.8,1.0,0.24999999999999978,0.19999999999999996,1.0,165
889,#E12C2C,0.8823529411764706,0.17254901960784313,0.17254901960784313,1.0,0.8044444444444444,0.8823529411764706,125
890,#1C39BB,0.10980392156862745,0.22352941176470587,0.7333333333333333,0.17197048550474636,0.8502673796791445,0.7333333333333333,11
891,#00A693,0.0,0.6509803921568628,0.5764705882352941,0.0037269241793390084,1.0,0.6509803921568628,82
892,#32127A,0.19607843137254902,0.07058823529411765,0.4784313725490196,0.3960441545911201,0.8524590163934426,0.47843137254901963,27
893,#D99058,0.8509803921568627,0.5647058823529412,0.34509803921568627,0.9493970231495835,0.5944700460829493,0.8509803921568627,130
894,#F77FBE,0.9686274509803922,0.4980392156862745,0.7450980392156863,0.9285836503510561,0.4858299595141701,0.9686274509803922,14
895,#701C1C,0.4392156862745098,0.10980392156862745,0.10980392156862745,1.0,0.75,0.4392156862745098,133
896,#CC3333,0.8,0.2,0.2,1.0,0.7500000000000001,0.8,125
897,#FE28A2,0.996078431372549,0.1568627450980392,0.6352941176470588,0.9145187862775209,0.8425196850393701,0.996078431372549,178
898,#EC5800,0.9254901960784314,0.34509803921568627,0.0,0.9635919272833937,1.0,0.9254901960784314,55
899,#CD853F,0.803921568627451,0.5215686274509804,0.24705882352941178,0.9330127018922194,0.6926829268292682,0.803921568627451,123
900,#8BA8B7,0.5450980392156862,0.6588235294117647,0.7176470588235294,0.030153689607045786,0.24043715846994546,0.7176470588235294,160
901,#DF00FF,0.8745098039215686,0.0,1.0,0.687303296707956,1.0,1.0,108
902,#000F89,0.0,0.058823529411764705,0.5372549019607843,0.19909248842397587,1.0,0.5372549019607843,83
903,#123524,0.07058823529411765,0.20784313725490194,0.1411764705882353,0.06269014643030213,0.6603773584905662,0.20784313725490197,96
904,#45B1E8,0.27058823529411763,0.6941176470588235,0.9098039215686274,0.030153689607045786,0.7025862068965517,0.9098039215686275,52
905,#C30B4E,0.7647058823529411,0.043137254901960784,0.3058823529411765,0.9635919272833937,0.9435897435897437,0.7647058823529411,172
906,#FDDDE6,0.9921568627450981,0.8666666666666667,0.9019607843137255,0.9781523779815177,0.12648221343873517,0.9921568627450981,45
907,#01796F,0.00392156862745098,0.4745098039215686,0.43529411764705883,0.0019026509541272274,0.9917355371900827,0.4745098039215686,104
908,#563C5C,0.33725490196078434,0.23529411764705882,0.050980392156862744,0.6627840772285781,0.8488372093023258,0.33725490196078434,23
909,#FFC0CB,1.0,0.7529411764705882,0.796078431372549,0.9924038765061041,0.24705882352941178,1.0,141
910,#D74894,0.8431372549019608,0.2823529411764706,0.580392156862745,0.9240240480782129,0.6651162790697674,0.8431372549019608,54
911,#FC74FD,0.9882352941176471,0.4549019607843137,0.9921568627450981,0.75,0.5415019762845851,0.9921568627450981,155
912,#FFDDF4,1.0,0.8666666666666667,0.9568627450980391,0.877354790111386,0.1333333333333333,1.0,45
913,#D8B2D1,0.8470588235294118,0.6980392156862745,0.8196078431372549,0.8280295144952535,0.17592592592592596,0.8470588235294118,159
914,#FF9966,1.0,0.6,0.4,0.9698463103929542,0.6,1.0,33
915,#E7ACCF,0.9058823529411765,0.6745098039215687,0.8117647058823529,0.9045084971874737,0.25541125541125537,0.9058823529411766,159
916,#980036,0.596078431372549,0.0,0.21176470588235294,0.9667902132486008,1.0,0.596078431372549,26
917,#F78FA7,0.9686274509803922,0.5607843137254902,0.6549019607843137,0.9851478631379982,0.42105263157894735,0.9686274509803922,14
918,#93C572,0.5764705882352941,0.7725490196078432,0.44705882352941173,0.44773576836617324,0.4213197969543147,0.7725490196078433,148
919,#391285,0.22352941176470587,0.07058823529411765,0.5215686274509804,0.41317591116653485,0.8646616541353385,0.5215686274509804,27
920,#E5E4E2,0.8980392156862745,0.8941176470588235,0.8862745098039215,0.883022221559489,0.013100436681222785,0.8980392156862746,69
921,#8E4585,0.5568627450980392,0.27058823529411763,0.5215686274509804,0.800907511576024,0.5140845070422536,0.5568627450980392,80
922,#DDA0DD,0.8666666666666667,0.6274509803921569,0.8666666666666667,0.75,0.27601809954751133,0.8666666666666667,175
923,#5946B2,0.34901960784313724,0.27450980392156865,0.6980392156862745,0.33721592277142165,0.6067415730337078,0.6980392156862745,49
924,#5DA493,0.36470588235294116,0.6431372549019607,0.5764705882352941,0.014852136862001764,0.43292682926829273,0.6431372549019608,79
925,#86608E,0.5254901960784314,0.3764705882352941,0.5568627450980392,0.6710100716628344,0.32394366197183105,0.5568627450980392,80
926,#BE4F62,0.7450980392156863,0.30980392156862746,0.38431372549019605,0.9924038765061041,0.5842105263157895,0.7450980392156863,146
927,#FF5A36,1.0,0.3529411764705882,0.21176470588235294,0.990813591723832,0.7882352941176471,1.0,117
928,#B0E0E6,0.6901960784313725,0.8784313725490196,0.9019607843137255,0.003726924179338953,0.23478260869565223,0.9019607843137256,100
929,#FF85CF,1.0,0.5215686274509804,0.8117647058823529,0.9045084971874737,0.4784313725490196,1.0,66
930,#F58025,0.9607843137254902,0.5019607843137255,0.14509803921568626,0.9493970231495835,0.8489795918367347,0.9607843137254902,117
931,#701C1C,0.4392156862745098,0.10980392156862745,0.10980392156862745,1.0,0.75,0.4392156862745098,133
932,#003153,0.0,0.19215686274509802,0.3254901960784314,0.046846106481674976,1.0,0.3254901960784314,32
933,#DF00FF,0.8745098039215686,0.0,1.0,0.687303296707956,1.0,1.0,108
934,#CC8899,0.8,0.5333333333333333,0.6,0.9829629131445341,0.33333333333333337,0.8,170
935,#722F37,0.44705882352941173,0.1843137254901961,0.21568627450980393,0.996273075820661,0.587719298245614,0.44705882352941184,163
936,#644117,0.39215686274509803,0.2549019607843137,0.09019607843137255,0.919335283972712,0.77,0.3921568627450981,23
937,#3B331C,0.23137254901960785,0.2,0.10980392156862745,0.8535533905932737,0.5254237288135594,0.23137254901960785,63
938,#FF7518,1.0,0.4588235294117647,0.09411764705882353,0.9567727288213004,0.9058823529411766,1.0,47
939,#800080,0.5019607843137255,0.0,0.5019607843137255,0.75,1.0,0.5019607843137255,59
940,#9F00C5,0.6235294117647059,0.0,0.7725490196078432,0.6545084971874736,1.0,0.7725490196078433,90
941,#A020F0,0.6274509803921569,0.12549019607843137,0.9411764705882353,0.5609346717025738,0.8666666666666667,0.9411764705882353,157
942,#69359C,0.4117647058823529,0.20784313725490194,0.611764705882353,0.4999999999999999,0.6602564102564102,0.611764705882353,49
943,#9678B6,0.5882352941176471,0.47058823529411764,0.7137254901960784,0.49127379678135824,0.34065934065934067,0.7137254901960784,0
944,#4E5180,0.3058823529411765,0.3176470588235294,0.5019607843137255,0.22040354826462671,0.39062499999999994,0.5019607843137255,124
945,#FE4EDA,0.996078431372549,0.3058823529411765,0.8549019607843137,0.8345653031794289,0.6929133858267718,0.996078431372549,114
946,#9C51B6,0.611764705882353,0.3176470588235294,0.7137254901960784,0.6294095225512601,0.554945054945055,0.7137254901960784,145
947,#50404D,0.3137254901960784,0.25098039215686274,0.30196078431372547,0.8280295144952535,0.2,0.3137254901960784,6
948,#9A4EAE,0.6039215686274509,0.3058823529411765,0.6823529411764706,0.6545084971874736,0.5517241379310345,0.6823529411764706,145
949,#51484F,0.3176470588235294,0.2823529411764706,0.30980392156862746,0.8409991800312493,0.11111111111111108,0.3176470588235294,6
950,#436B95,0.2627450980392157,0.4196078431372549,0.5843137254901961,0.07141634964894383,0.5503355704697986,0.5843137254901961,89
951,#E8CCD7,0.9098039215686274,0.8,0.8431372549019608,0.9567727288213005,0.12068965517241374,0.9098039215686275,69
